"ID";"Группа";"Наименование";"Артикул";"Комментарий";"НаименованиеПолное";"Саплаер";"Освещение";"Пиво";"Район";"Улица";"Размер";"Вид";"Сторона";"Популярность";"ЯндексКоординаты";"Цена";"Валюта"
"UT000000373";"Бин-Боксы";"Бин-Бокс ул.Мельникайте, 101а, сторона А2";"20А2";"";"Размещение рекламной информации на постерах 0,85*0,65 по адресу ул.Мельникайте, 101а, сторона А2, инв.20А2";"ООО "Тюменьстройбыт"";"2";"2";"Центр";"Мельникайте";"0,85*0,65";"БинБокс";"А2";"Низкая";"57.1392,65.571931";3000;"RUB"
"UT000000374";"Бин-Боксы";"Бин-Бокс ул.Мельникайте, 87, сторона А1";"15А1";"Мельникайте, 87";"Размещение рекламной информации на постерах 0,85*0,65 по адресу ул.Мельникайте, 87, сторона А1, инв.15А1";"ООО "Тюменьстройбыт"";"2";"2";"Центр";"Мельникайте";"0,85*0,65";"БинБокс";"А1";"Низкая";"57.14337,65.579353";3000;"RUB"
"UT000000375";"Бин-Боксы";"Бин-Бокс ул.Мельникайте, 87, сторона А2";"15А2";"Мельникайте, 87";"Размещение рекламной информации на постерах 0,85*0,65 по адресу ул.Мельникайте, 87, сторона А2, инв.15А2";"ООО "Тюменьстройбыт"";"2";"2";"Центр";"Мельникайте";"0,85*0,65";"БинБокс";"А2";"Низкая";"57.14337,65.579353";3000;"RUB"
"UT000000376";"Бин-Боксы";"Бин-Бокс ул.Мельникайте, 92, сторона А1";"43А1";"Мельникайте, 92";"Размещение рекламной информации на постерах 0,85*0,65 по адресу ул.Мельникайте, 92, сторона А1, инв.43А1";"ООО "Тюменьстройбыт"";"2";"2";"Центр";"Мельникайте";"0,85*0,65";"БинБокс";"А1";"Низкая";"57.140353,65.573103";3000;"RUB"
"UT000000377";"Бин-Боксы";"Бин-Бокс ул.Мельникайте, 92, сторона А2";"43А2";"Мельникайте, 92";"Размещение рекламной информации на постерах 0,85*0,65 по адресу ул.Мельникайте, 92, сторона А2, инв.43А2";"ООО "Тюменьстройбыт"";"2";"2";"Центр";"Мельникайте";"0,85*0,65";"БинБокс";"А2";"Средняя";"57.140353,65.573103";3000;"RUB"
"UT000000378";"Бин-Боксы";"Бин-Бокс ул.Орджоникидзе - Республики, сторона А1";"46А1";"Орджоникидзе - Республики";"Размещение рекламной информации на постерах 0,85*0,65 по адресу ул.Орджоникидзе-Республики, сторона А1, инв.46А1";"ООО "Тюменьстройбыт"";"2";"2";"Центр";"Республики";"0,85*0,65";"БинБокс";"А1";"Низкая";"57.150857,65.544479";3000;"RUB"
"UT000000379";"Бин-Боксы";"Бин-Бокс ул.Орджоникидзе - Республики, сторона А2";"46А2";"Орджоникидзе - Республики";"Размещение рекламной информации на постерах 0,85*0,65 по адресу ул.Орджоникидзе-Республики, сторона А2, инв.46А2";"ООО "Тюменьстройбыт"";"2";"2";"Центр";"Республики";"0,85*0,65";"БинБокс";"А2";"Низкая";"57.150857,65.544479";3000;"RUB"
"UT000000380";"Бин-Боксы";"Бин-Бокс ул.Орджоникидзе - Герцена, Вавилон 1, сторона А1";"134А1";"Орджоникидзе - ул.Герцена Империал";"Размещение рекламной информации на постерах 0,85*0,65 по адресу ул.Орджоникидзе-Герцена Империал, сторона А1, инв.134А1";"ООО "Тюменьстройбыт"";"2";"2";"Центр";"Герцена";"0,85*0,65";"БинБокс";"А1";"Низкая";"57.148617,65.539897";3000;"RUB"
"UT000000381";"Бин-Боксы";"Бин-Бокс ул.Орджоникидзе - Герцена, Вавилон 1, сторона А1";"134А2";"Орджоникидзе - ул.Герцена Империал";"Размещение рекламной информации на постерах 0,85*0,65 по адресу ул.Орджоникидзе-Герцена Империал, сторона А2, инв.134А2";"ООО "Тюменьстройбыт"";"2";"2";"Центр";"Герцена";"0,85*0,65";"БинБокс";"А2";"Низкая";"57.148769,65.540305";3000;"RUB"
"UT000000382";"Бин-Боксы";"Бин-Бокс ул.Орджоникидзе - Герцена, Вавилон 2, сторона А2";"139А1";"Орджоникидзе - ул.Герцена Империал";"Размещение рекламной информации на постерах 0,85*0,65 по адресу ул.Орджоникидзе-Герцена Империал, сторона А1, инв.139А1";"ООО "Тюменьстройбыт"";"2";"2";"Центр";"Герцена";"0,85*0,65";"БинБокс";"А1";"Низкая";"57.148617,65.539897";3000;"RUB"
"UT000000383";"Бин-Боксы";"Бин-Бокс ул.Орджоникидзе - Герцена, Вавилон 2, сторона А2";"139А2";"Орджоникидзе - ул.Герцена Империал";"Размещение рекламной информации на постерах 0,85*0,65 по адресу ул.Орджоникидзе-Герцена Империал, сторона А2, инв.139А2";"ООО "Тюменьстройбыт"";"2";"2";"Центр";"Герцена";"0,85*0,65";"БинБокс";"А2";"Низкая";"57.148769,65.540305";3000;"RUB"
"UT000000384";"Бин-Боксы";"Бин-Бокс ул.Орджоникидзе - Герцена, ЦУМ, сторона А2";"39А2";"Орджоникидзе(ЦУМ)-Герцена";"Размещение рекламной информации на постерах 0,85*0,65 по адресу ул.Орджоникидзе (ЦУМ)-Герцена, сторона А2, инв.39А2";"ООО "Тюменьстройбыт"";"2";"2";"Центр";"Герцена";"0,85*0,65";"БинБокс";"А2";"Низкая";"57.1486,65.540627";3000;"RUB"
"UT000000385";"Бин-Боксы";"Бин-Бокс ул.Орджоникидзе - Герцена, ЦУМ, сторона А1";"39А1";"Орджоникидзе(ЦУМ)-Герцена";"Размещение рекламной информации на постерах 0,85*0,65 по адресу ул.Орджоникидзе (ЦУМ)-Герцена, сторона А1, инв.39А1";"ООО "Тюменьстройбыт"";"2";"2";"Центр";"Герцена";"0,85*0,65";"БинБокс";"А1";"Низкая";"57.1486,65.540627";3000;"RUB"
"UT000000390";"Бин-Боксы";"Бин-Бокс ул.Первомайская, 15 (Цирк) 1, сторона А1";"119А1";"Первомайская, 15 (Цирк)";"Размещение рекламной информации на постерах 0,85*0,65 по адресу ул.Первомайская, 15 (Цирк), сторона А1, инв.119А1";"ООО "Тюменьстройбыт"";"2";"2";"Центр";"Первомайская";"0,85*0,65";"БинБокс";"А1";"Низкая";"57.15338,65.535424";3000;"RUB"
